url,type,content
https://www.imdb.com/title/tt4731580/,summary,"After an event named the Global Freeze, Shinnosuke is visited by a young man who claiming to be his son from future. He warns Shinnosuke that a year from now, Mr. Belt's AI will go berserk and lead to the Roidmudes overtaking humanity."
https://www.imdb.com/title/tt4731580/,summary,"After an event named the Global Freeze, a detective named Shinnouske finds a talking belt in his car and fights crime as Kamen Rider Drive. He wants to destroy the evil Roimudes, monsters that can transform into whatever they see. He is helped by the special forces unit and only them because the police do not believe in the existence of Roimudes."
https://www.imdb.com/title/tt2943024/,synopsis,"Many Countries use Nuclear Weapons to fight among themselves and due to Nuclear Radiation the world faces destruction. The scientists predicts Human won't survive On Eath in near future. So They start looking for another planet for Human Settlement. A Group of Bangladeshi Scientists discovers an ideal planet ""aris-32"" for human settlement, and think about building a settlement in order to Save people from Nuclear Radiation but The Aliens Percieve the plan so They come to earth with a mission to destroy the Satellite Technology. The mission is led by a talented Alien Mehez (Mehzabein Chowdhury).The Aliens Come Very close to Destroying the Satellite Technology but Mehez falls in love with Nirob. Mehez Gets exposed to Humans and Nirob fights to save her."
https://www.imdb.com/title/tt0391095/,summary,"Meghan and Dylan are crossing the Nevada desert in an old car to visit her foster parents, and Meghan sees a little girl alone in the desert. They stop at the ""Little A'Le'Inn"" diner, a weird place decorated with alien motif, to eat a hamburger with milkshake and they have a conversation with the bartender Blake, who tells stories about UFOs. They leave the diner and they have to stop in the middle of nowhere due a car problem. Dylan faints and Meghan sees the little girl and ghost that tell her that they know who she is. Is Meghan losing her mind or are the weird events for real?—Claudio Carvalho, Rio de Janeiro, Brazil"
https://www.imdb.com/title/tt0391095/,synopsis,"Meghan (Jackie Kreisler) and Dylan (Shane Elliott), two down-on-their-luck 20 somethings are traveling the Nevada desert late one night. After stopping at the famous ""Little A'Le'Inn"" diner in Alamo and hearing strange stories about the Roswell UFO crash from the bartender (Jonathan Breck), Meghan and Dylan begin noticing strange phenomenon. When their car starts picking up vintage World War 2 radio broadcasts and they become lost in the desert near the titular Area 51, things go from bad to worse as the pair encounter all sorts of strange happenings, including ghosts who proclaim to Meghan that they know ""who she is"" and a man dressed in black clothes with glowing eyes. When Meghan finds a strange bunker in the desert filled with old newspaper clippings regarding Dr. Niedlander (Kyle Saylors), a scientist who studied time travel in the 1960's and Dylan begins acting suspiciously, Meghan questions everything she's ever known about herself."
https://www.imdb.com/title/tt10432140/,summary,"Anne Hutchinson's troubled relationship with her missing sister is under alien tribunal. Meanwhile, her new roommate's mysterious illness causes her to go on a cannibalistic killing spree."
https://www.imdb.com/title/tt3222236/,summary,"2199 AD. Yamato tries to leave behind the Large Magellanic Cloud galaxy after receiving a Cosmo Reverse System at its destination, Iscandar. However, suddenly it encounters a mysterious group at the edge of the Large Magellanic Cloud. The crew finds out that the group is called the Gatlantis, and that its leader is the Gutaba expeditionary force commander who calls himself Goran Dagam of Thunder. The commander demands that Yamato be handed over to him. Yamato, wanting to hurry to Earth, escapes the fray. However, Yamato is attacked by a devastating beam weapon called the Flame Direct Attack Cannon that can transcend space. Yamato is able to retreat, but ends up getting lost and finds itself in a strangely colored irregular dimension. The crew decides to turn off the ship's engine and explore a mysterious planet. In order to collect information Kodai, Kiryuu, Sawamura, Niimi and Aihara land on the planet. What they see when they arrive is a ship that's not supposed to be there. Dagam chases after the traces of Yamato's warp, and also reaches the strangely colored space. The planet where the crew of Yamato landed is in fact what Dagam has been looking for all along.—Official site via ANN"
https://www.imdb.com/title/tt3839992/,summary,"A new member has joined Eli and the Shane Gang! Junjie, once the protector of the Eastern Caverns, is a master of the slugslinging art of Slug Fu!"
https://www.imdb.com/title/tt3839992/,summary,"In Slugterra: Return of the Elementals, a new member joins the Shane Gang. Junjie is a master of the mysterious slugslinging art of Slug Fu. But even with the power of five slugslingers working together, the Shane Gang find themselves in over their heads as they race to protect the ancient Elemental Slugs from an evil alliance set on using them to destroy the 99 caverns.—Shout! Factory"
https://www.imdb.com/title/tt2491648/,summary,"In a funny, animated family movie with songs, Young Zuzanka, Honzik, and Goat are searching for the children's parents, who the devil has apparently kidnapped to punish them for producing devilishly good goat cheese."
https://www.imdb.com/title/tt2491648/,summary,"Sequel of the most successful Czech animated movie ever 'Goat story, Old Prague Legends' - 2008 Young Zuzanka, Honzik, and Goat are searching for the children's parents, who the devil has apparently kidnapped to punish them for producing devilishly good goat cheese. However, the children find their parents not in hell, but at the Castle, where they must make cheese for Kobyl, the King's advisor. Kobyl gained the King's good graces thanks to cheese. Following a dangerous and cheesy adventure, Kobyl ends up in hell and the family members become reunited.—Anonymous"
https://www.imdb.com/title/tt4831682/,summary,"When Akko and other troubled students at Luna Nova are assigned to manage the annual witch hunt parade, Akko wants to make the event more positive."
